country_id,disaster_id,date_id,industry_id,weather_id,risk_id,sector_id,affected_population,deaths,severity_score,economic_loss_usd,insurance_loss_usd,carbon_emission_mt,avg_temperature,rainfall_mm
3,1,1068,5,3,3,6,74740,311,8.4,2041657632,1542670275.0,1157.96,25.1,529.4
10,5,728,8,4,4,6,484911,1261,9.7,17760932179,10995092055.0,1131.78,34.2,551.1
10,1,244,5,3,3,7,54649,155,8.0,888374144,613332379.0,4440.74,28.0,307.7
8,5,2057,5,4,4,5,416623,1654,9.2,6309005413,3634430663.0,4712.13,\N,383.9
7,6,1786,3,3,3,6,362810,1035,7.8,4281665934,\N,2113.63,23.4,269.2
2,3,712,5,1,4,3,121678,348,9.5,2784661869,1825393881.0,1043.03,48.9,5.2
1,8,86,8,5,2,6,253869,262,5.8,3925525573,1886115510.0,1404.8,4.5,53.4
3,2,1509,6,1,3,4,356370,739,7.9,9726940965,5975930093.0,165.97,39.8,0.8
5,3,271,1,1,4,2,289019,388,9.4,7199463290,2358676002.0,1114.66,48.7,0.5
10,8,1798,8,5,2,3,98753,182,5.4,1480880237,337594219.0,126.76,-3.6,49.5
1,5,1044,1,4,4,6,414058,1594,8.3,9203432789,5342464241.0,4810.73,29.7,539.7
3,4,2178,4,1,3,6,48002,119,6.4,1049438924,760374886.0,3137.02,44.8,9.8
3,4,838,5,1,3,4,78330,211,7.0,1326361890,873098123.0,3386.89,42.1,8.2
5,3,1777,3,1,4,8,210324,865,9.3,7749724298,5560804194.0,457.62,48.9,16.0
3,4,937,6,1,3,3,20892,61,6.5,416899860,87323091.0,2331.98,38.3,6.3
9,5,1334,2,4,4,5,133548,459,9.3,1974774276,1427263595.0,2186.91,34.0,715.8
1,6,1833,4,3,3,5,124538,114,7.5,2673208170,1130264526.0,4191.16,23.3,259.6
4,2,1651,8,1,3,1,197100,289,8.4,3102669360,817748571.0,3908.09,48.0,13.3
10,7,319,6,7,4,5,474542,1688,9.5,12162986002,7983761911.0,2106.39,21.9,502.7
10,1,1537,7,3,3,7,374279,1009,8.0,8937782520,4954867828.0,3652.16,20.0,337.5
4,5,1049,3,4,4,7,23354,71,8.0,388984224,149529765.0,479.52,23.3,354.1
1,8,143,5,5,2,8,26533,40,4.1,316347652,232460080.0,1305.35,\N,16.2
2,7,1733,3,7,4,4,246913,915,9.6,7713167059,5716676621.0,892.54,29.2,457.2
1,5,1173,2,4,4,5,22377,47,8.9,667767720,360569102.0,3640.99,29.4,506.5
6,1,1717,6,3,3,4,498306,1919,7.9,12569619358,9462435309.0,4421.19,21.4,553.7
3,1,363,3,3,3,3,397509,1200,7.6,7217332407,1700325816.0,3112.48,26.1,398.7
7,2,650,7,1,3,1,74710,235,8.9,1654983391,531398281.0,3341.94,41.5,8.4
5,2,549,2,1,3,6,318926,256,7.6,9419032913,\N,2975.39,39.6,6.8
9,2,1136,2,1,3,6,51312,153,8.8,1676588812,528941054.0,2973.24,46.7,1.6
7,4,263,6,1,3,6,11230,30,6.2,254970412,173159944.0,1098.74,39.2,6.1
4,8,1202,2,5,2,8,110388,140,4.0,1556029248,542263122.0,140.84,0.7,74.5
5,8,766,6,5,2,1,205711,408,5.3,1769505450,1136178152.0,1001.71,0.9,43.8
5,5,2049,3,4,4,6,115541,151,9.3,3480406880,2493913127.0,1629.29,32.5,565.2
5,6,876,7,3,3,5,363427,1199,7.8,5590088743,3861105378.0,2031.32,16.6,296.1
10,1,1860,5,3,3,7,332278,272,7.5,5034011700,1429283309.0,3620.65,24.8,553.8
9,5,1153,1,4,4,6,220591,762,9.5,4895355472,3218284541.0,127.05,33.5,381.0
10,7,1923,8,7,4,6,37348,102,10.0,577026600,422742474.0,2919.14,21.9,774.3
3,5,629,1,4,4,2,479862,502,9.4,12404432700,4903030841.0,1507.56,29.8,664.0
6,8,1526,3,5,2,7,443966,952,5.9,9311964867,4433356413.0,941.56,1.2,21.9
8,2,1725,5,1,3,5,378679,789,7.6,6866813514,5447252556.0,1455.73,46.8,27.5
9,2,653,1,1,3,6,192465,676,8.3,3463292196,2674453776.0,1865.23,46.1,5.1
7,5,2037,7,4,4,2,393626,1140,9.5,9337399159,2875899218.0,4258.71,28.4,\N
3,8,1129,2,5,2,5,133545,337,5.9,1944575454,869487475.0,1291.27,5.8,67.2
1,8,466,3,5,2,4,214515,359,4.7,2465099122,1765466651.0,2662.31,-1.9,46.3
4,8,764,3,5,2,4,479891,610,5.3,7319969379,5363325614.0,3696.42,8.7,50.9
6,2,1020,4,1,3,6,454915,336,7.2,7844554260,3364519441.0,4639.46,36.8,20.0
3,8,929,4,5,2,6,252420,734,6.8,2701701744,546587550.0,213.96,-3.7,4.7
1,4,1382,4,1,3,8,157566,278,7.5,3176530560,2336549071.0,3892.69,36.7,1.6
6,1,675,6,3,3,8,119639,144,7.1,2647694817,1183368170.0,1263.58,23.3,666.1
1,7,1009,5,7,4,2,1555,3,9.4,23124094,12657440.0,4204.88,22.5,881.5
9,8,1227,8,5,2,1,191852,391,6.1,4207218434,2752682632.0,780.65,2.3,65.4
1,5,1636,3,4,4,8,412630,1041,8.5,12265220435,6884906204.0,3363.17,23.3,639.6
6,1,281,4,3,3,2,125289,302,8.1,2060127026,714787686.0,3708.31,19.7,\N
1,4,1281,3,1,3,3,327310,598,7.1,7868728786,1941221471.0,2624.31,40.6,3.1
7,7,324,2,7,4,1,277589,1148,8.7,4206972330,3274597194.0,1755.04,25.6,803.5
3,2,1686,4,1,3,2,183544,384,7.0,3303241368,1626041066.0,829.03,37.0,9.6
6,3,1086,3,1,4,7,353612,1152,8.6,4658908822,953176323.0,569.44,41.6,4.7
7,4,542,5,1,3,8,131151,318,6.8,2121655957,1329743972.0,3790.45,43.1,3.9
1,3,1328,6,1,4,7,401541,583,8.5,6839849394,3053749407.0,347.37,45.1,4.9
1,1,1811,7,3,3,3,303094,326,8.8,6510701595,1958869175.0,2933.94,22.3,546.1
5,5,639,5,4,4,3,283919,999,8.2,7361565399,3107625302.0,193.16,27.2,512.4
6,7,436,5,7,4,8,314805,647,9.3,7169904238,2961654576.0,2331.43,26.7,739.1
9,2,1430,7,1,3,7,476437,1579,7.9,14701607083,6542369885.0,734.79,46.5,8.3
1,7,962,4,7,4,8,230217,735,8.6,4569531189,2763079519.0,3270.84,25.6,756.1
4,4,1158,5,1,3,6,316297,708,7.7,4829570522,\N,1263.07,40.3,0.0
10,2,917,6,1,3,7,337768,367,7.7,8278389688,3599559879.0,1784.58,43.1,8.4
8,3,1500,1,1,4,5,280337,833,9.7,8380786749,4879837404.0,3813.0,41.8,5.8
10,3,129,8,1,4,6,131541,364,9.4,2343139833,1871861915.0,3038.12,47.9,3.8
9,6,304,6,3,3,8,269347,395,7.9,7055921750,3991971126.0,3629.9,17.5,544.7
3,7,917,2,7,4,2,148532,487,8.5,3257306760,2459913384.0,3497.34,24.6,420.5
2,8,1186,6,5,2,7,119504,157,6.9,3212554329,1355146372.0,4456.17,3.1,7.3
4,5,922,3,4,4,4,364976,1151,9.8,6824467238,3327631093.0,3913.56,25.7,646.0
2,8,1060,1,5,2,7,281222,609,6.6,4506526305,3478588330.0,3671.45,-3.3,22.8
1,3,1251,4,1,4,6,430534,2001,9.3,8468388513,3613801379.0,385.59,40.2,5.7
3,5,593,3,4,4,5,261596,1082,8.9,8213905123,5078469021.0,621.96,22.8,360.3
7,6,2095,7,3,3,6,190119,445,6.9,4474621772,1113480971.0,2737.22,17.1,326.0
1,4,940,6,1,3,6,284657,770,6.7,6602732977,2849022242.0,1692.21,33.0,5.3
2,6,1563,3,3,3,7,311793,751,6.1,7331968291,2535136358.0,2579.42,16.9,412.7
1,5,1002,5,4,4,1,399132,745,8.9,11591072672,4014252937.0,3657.94,34.3,675.3
8,3,1611,3,1,4,7,178000,822,9.6,2657184000,1705896135.0,1659.61,40.1,0.9
5,1,1628,3,3,3,7,304094,752,7.8,4295571025,1748271973.0,4321.35,21.5,334.1
8,5,1598,6,4,4,7,56148,140,9.2,1896814195,538454370.0,2174.91,28.7,369.7
3,2,1104,2,1,3,4,333286,1289,8.6,4927100252,3772371933.0,1687.55,46.3,13.7
7,8,2188,7,5,2,3,125508,243,4.2,1784347236,580404579.0,2585.93,-1.3,63.7
8,1,1956,6,3,3,1,447833,1654,7.5,10009067550,7998626764.0,2586.96,24.2,503.4
6,7,130,4,7,4,7,162996,359,8.9,4733517937,996532964.0,4299.77,21.5,564.9
7,5,29,8,4,4,7,314277,1115,8.8,4433317072,1300120326.0,996.19,28.2,520.2
2,2,1226,8,1,3,5,375068,821,8.0,5980084192,3404462325.0,2617.9,42.1,\N
8,8,1261,7,5,2,6,95854,112,4.8,1424007024,1087473755.0,4066.45,9.7,26.7
5,7,1632,1,7,4,3,339732,935,9.0,7466629896,4976337741.0,3357.0,26.2,549.1
7,6,799,5,3,3,6,476375,973,7.3,12418286412,5057627131.0,2804.9,17.1,320.8
1,1,1363,2,3,3,3,361457,658,7.8,8350957945,4745130148.0,4256.02,29.9,398.8
5,5,1423,1,4,4,3,99397,262,8.7,2915085396,2309323097.0,3877.88,27.7,346.9
1,4,100,1,1,3,4,376196,1433,8.0,9618579328,2740397483.0,362.13,42.6,8.8
8,6,1940,7,3,3,5,11219,40,7.9,244175925,95193236.0,2268.66,21.5,571.0
4,2,422,2,1,3,5,438343,642,7.3,6031818851,3921556355.0,3535.66,41.1,2.6
4,4,694,5,1,3,6,386278,401,7.6,5601340022,2255828135.0,3216.55,39.6,7.9
2,3,706,4,1,4,8,157610,429,8.1,3270754242,1669634444.0,1722.53,\N,18.8
5,6,18,2,3,3,7,294090,1126,7.9,4655915244,2479361255.0,2222.34,\N,551.5
1,8,1031,2,5,2,4,176591,136,5.1,1624707836,\N,2561.92,-4.4,26.7
9,6,380,2,3,3,5,480929,1628,7.6,8351813014,5894156444.0,2170.8,\N,382.3
5,8,114,8,5,2,3,455501,360,6.2,8339585608,5961446595.0,3721.49,7.3,56.6
6,5,1620,5,4,4,3,237882,457,9.4,5433700644,3512582655.0,2485.8,29.8,734.3
2,5,851,8,4,4,6,141356,219,9.7,4646838194,2105067907.0,3998.44,\N,685.5
10,2,1897,2,1,3,8,136455,515,7.6,2957689416,2033098925.0,2292.21,36.6,27.0
10,6,976,2,3,3,3,28828,81,6.9,722452742,355685536.0,256.81,23.8,306.3
1,5,93,3,4,4,5,332002,956,9.0,11763826866,3159201213.0,4303.15,\N,417.6
4,3,1516,3,1,4,2,467006,1492,9.3,10219445597,3710324576.0,3681.71,42.1,8.5
7,8,1126,3,5,2,1,260026,346,5.1,4711749127,2328252483.0,901.82,0.1,68.0
6,7,493,3,7,4,2,497433,545,8.5,11471053696,3272290678.0,1740.25,29.3,\N
10,7,1509,2,7,4,4,85262,149,8.3,1068588646,552560349.0,370.02,24.3,410.5
1,7,2036,8,7,4,2,240100,374,8.3,7457169860,4064368012.0,2430.14,25.9,757.7
1,5,167,7,4,4,8,400281,1694,8.7,11415453726,8352028720.0,2311.44,26.3,525.5
8,6,140,8,3,3,8,161744,268,6.4,2723510169,960917146.0,945.59,23.7,520.2
4,7,94,3,7,4,7,21860,94,10.0,507589200,324956914.0,967.42,24.5,680.5
5,1,576,1,3,3,8,348877,1280,8.5,5139132648,4034927656.0,1262.09,24.5,255.6
7,4,606,7,1,3,6,199308,288,6.5,4526483988,3125545501.0,3560.53,30.4,1.9
8,6,1819,4,3,3,2,162049,360,6.8,3754286412,2202981369.0,1670.3,23.6,525.5
10,8,1156,3,5,2,7,473624,1122,6.6,6270592310,3653982192.0,2921.04,2.0,58.7
7,3,584,5,1,4,6,402597,576,9.8,7129429234,4846527684.0,1236.78,49.3,0.7
2,6,816,4,3,3,4,112463,205,7.9,3406346821,1663053026.0,4308.85,24.0,\N
4,3,1928,8,1,4,2,259259,252,8.9,7219870557,3950990426.0,3486.59,41.6,7.5
10,6,1536,8,3,3,1,48797,160,7.7,1101284853,633262549.0,4941.14,20.9,529.3
1,7,963,6,7,4,5,72126,314,9.1,1670402097,723723466.0,4346.82,20.3,845.5
10,4,1076,8,1,3,7,342825,844,6.3,5729942767,1543310965.0,717.72,42.0,6.2
9,4,2048,6,1,3,4,182384,538,6.9,4921796385,991055381.0,3546.57,42.7,9.0
3,3,1314,1,1,4,2,69998,179,9.3,1130754691,805689217.0,1462.68,49.2,\N
3,6,446,4,3,3,3,96530,170,7.3,2353594460,479914170.0,2993.54,21.9,502.5
10,4,1515,4,1,3,3,106325,353,7.1,2326624915,476116812.0,3254.98,34.2,8.3
9,2,1068,8,1,3,4,121581,170,8.5,2673505399,1218932868.0,3777.92,40.5,29.3
10,6,882,1,3,3,3,42862,72,6.1,1009490110,437142046.0,2566.75,27.0,477.4
3,4,937,6,1,3,1,316833,280,6.7,4181878767,\N,1899.26,\N,4.8
8,1,1949,3,3,3,7,203991,755,8.9,5867760316,3270827558.0,4729.0,18.9,421.4
2,1,1550,1,3,3,2,171652,351,8.9,3756621185,1402835896.0,1709.14,21.9,489.1
3,2,462,5,1,3,1,487752,1364,7.9,8677498281,5511312527.0,1500.83,39.4,8.4
2,4,101,1,1,3,1,106829,299,6.6,2008043347,979618273.0,1600.5,43.6,6.1
1,1,408,2,3,3,5,147420,228,8.0,1944764640,962962479.0,4131.08,27.5,502.3
2,7,1740,6,7,4,2,396968,1771,9.2,5909106860,3721233568.0,3192.14,25.6,897.1
8,6,259,2,3,3,4,388873,881,6.2,9424648253,4064748325.0,961.95,25.5,334.8
9,5,509,6,4,4,3,227245,835,9.7,7382121998,4369849745.0,1016.0,31.6,429.0
2,4,1691,6,1,3,7,14492,43,6.4,315438668,248883340.0,603.74,42.8,6.8
7,8,309,4,5,2,5,151286,266,4.8,1356490790,932444231.0,2126.67,0.8,15.5
5,2,625,3,1,3,1,229199,498,8.4,7470053808,5394797335.0,2409.22,37.4,12.5
3,4,2158,3,1,3,3,367575,659,6.3,5988458385,1651219877.0,1786.02,38.0,0.7
9,3,679,6,1,4,2,269621,959,8.9,5735108291,1694749751.0,1995.9,49.9,12.7
6,3,1284,6,1,4,1,191265,183,9.6,3585989232,2728437342.0,3071.01,49.6,10.2
1,1,1681,8,3,3,1,499399,1755,8.2,14729973264,10716842381.0,2758.66,23.3,648.4
5,8,742,2,5,2,2,144347,243,5.8,1615820318,991957081.0,2221.87,6.4,61.5
7,3,907,8,1,4,4,233701,533,8.0,5118986704,2543654595.0,2507.04,41.3,6.5
4,2,268,8,1,3,5,226263,504,8.9,5489457148,1691227268.0,3973.58,35.3,19.8
8,8,2031,5,5,2,8,13435,21,5.7,134167284,37470135.0,2604.57,-1.5,58.3
10,1,940,1,3,3,2,255002,621,8.1,7427596255,4747468396.0,4790.96,24.7,623.4
5,2,811,6,1,3,3,51596,129,8.5,747755030,450437032.0,2784.9,47.2,29.2
9,6,1201,8,3,3,3,179138,437,7.9,5008358117,1294068765.0,1669.24,16.1,472.9
9,2,2152,6,1,3,8,317265,385,8.8,9727091088,2173621135.0,4720.77,46.9,6.1
9,3,1260,1,1,4,1,156450,201,8.1,2626998885,858916303.0,535.52,41.6,1.6
1,6,1117,1,3,3,7,484245,517,6.3,9789835891,3206657945.0,4373.04,27.5,293.5
2,3,1835,5,1,4,6,117303,312,8.3,2049459364,1362908703.0,654.67,42.4,13.3
3,2,899,5,1,3,5,363052,1197,7.8,6416871489,3181231837.0,3229.38,43.2,0.6
4,3,925,1,1,4,4,497609,1244,8.7,14429217933,8372278524.0,4448.49,47.6,5.3
10,8,1791,6,5,2,4,325260,654,5.1,5487396408,2267889873.0,575.79,-3.4,54.3
9,3,1059,6,1,4,8,324284,542,9.2,5916107582,1852616628.0,4997.76,41.8,0.3
10,3,688,1,1,4,8,68682,66,9.0,1687516740,909645943.0,2435.35,44.8,14.2
6,4,1482,6,1,3,6,99633,334,7.1,2613114544,1597964322.0,2477.86,36.1,8.8
1,6,1495,5,3,3,3,265754,634,7.0,3004348970,1031467604.0,1747.16,25.4,548.6
9,8,1959,1,5,2,4,163827,133,4.7,1624672359,1257822313.0,2005.41,-0.0,12.8
6,6,788,5,3,3,7,136939,349,6.6,3431718727,1587676834.0,2303.3,16.6,501.9
4,7,399,6,7,4,3,362085,1504,9.3,7071520050,5141474218.0,937.12,28.8,755.4
4,6,2165,6,3,3,8,30573,46,7.3,568000480,179986761.0,2456.59,18.4,\N
3,7,362,4,7,4,5,452799,1142,9.9,13210546664,2872692288.0,3004.49,20.1,565.7
7,2,204,2,1,3,8,311489,297,7.3,8047224868,4719545207.0,176.43,42.1,18.8
3,7,727,2,7,4,6,27258,99,9.4,839393755,196516051.0,3737.3,\N,637.3
2,7,2039,7,7,4,1,388434,1408,9.3,14229386191,8161158468.0,2827.82,27.0,832.4
10,5,1641,5,4,4,8,422346,1334,9.9,12982704867,6293547994.0,592.72,22.0,670.3
8,2,1605,1,1,3,7,71081,136,7.6,1926949045,\N,4221.29,35.4,3.9
4,6,767,2,3,3,3,235118,655,7.4,6655014990,1665697169.0,2509.03,25.1,405.0
8,1,1255,6,3,3,5,52294,193,7.4,808005052,322046803.0,2155.87,18.5,400.5
1,3,1227,8,1,4,6,154312,359,8.9,5235312361,2825398038.0,1946.62,48.1,3.1
5,3,395,3,1,4,3,66822,204,8.1,976429792,708443516.0,3934.56,40.2,11.6
9,5,248,1,4,4,2,232425,812,8.2,7194715874,4052634327.0,450.84,33.6,369.1
1,1,914,5,3,3,3,413346,1438,7.3,9290654038,2789277882.0,3541.93,18.0,260.1
4,4,1420,6,1,3,5,251654,646,7.9,4341937454,1801559919.0,3203.78,34.0,6.3
6,7,1819,6,7,4,4,251615,816,8.9,4380214566,999658926.0,2145.75,27.3,746.9
10,8,356,3,5,2,3,497685,465,4.9,6264908548,3393271092.0,4759.3,7.5,1.3
8,2,241,5,1,3,1,62110,71,8.5,1396916010,421954267.0,2776.07,44.6,21.6
3,4,1911,7,1,3,5,39040,141,7.8,1183942656,708372605.0,2999.11,40.9,3.1
5,1,621,1,3,3,8,469911,1668,8.8,12934958150,8631072126.0,3827.4,28.1,376.4
7,5,1563,6,4,4,4,479244,2084,9.6,8727608332,2092350021.0,3145.38,23.9,508.7
1,1,855,7,3,3,5,22100,29,8.7,531626549,121438917.0,4222.27,26.8,400.0
7,5,1106,4,4,4,3,48427,125,9.4,1124378086,665828179.0,1183.26,23.2,694.3
8,4,1351,6,1,3,2,51720,145,7.5,937942200,692132914.0,3939.45,33.8,10.0
8,4,1061,4,1,3,2,166677,615,7.5,3731481337,2976050174.0,364.74,43.0,2.6
9,8,382,8,5,2,8,420961,418,4.1,5360769950,1198230082.0,3432.08,-4.3,79.7
6,1,1936,4,3,3,7,2316,7,7.6,34481534,24435942.0,4927.7,20.7,479.6
6,1,2087,1,3,3,1,272990,1021,7.8,5065657038,3341427626.0,3452.58,29.3,510.8
2,7,1133,8,7,4,6,461054,1143,9.4,8191085364,1646264849.0,1681.61,25.2,530.5
3,3,2080,1,1,4,6,198918,695,8.2,3226370392,1892727809.0,2557.33,49.1,16.0
4,5,945,3,4,4,7,437668,483,8.1,11188369684,6813004969.0,4964.45,31.0,442.5
4,3,1745,6,1,4,1,121237,371,8.0,2158988496,\N,2420.59,43.9,9.1
8,2,106,1,1,3,4,379253,857,7.9,9374792832,3975327033.0,3949.53,46.0,28.3
1,2,206,1,1,3,2,236305,206,7.2,3872377296,\N,952.48,35.9,19.6
10,1,835,3,3,3,3,21600,79,8.9,541540080,208914404.0,4212.22,28.3,653.5
4,4,89,3,1,3,8,112665,289,7.2,2133424440,1131517555.0,922.93,30.8,1.7
4,2,1073,6,1,3,7,175362,388,7.9,5434766495,1817943605.0,4968.53,38.2,11.9
1,2,896,7,1,3,5,94014,141,7.6,1378997352,810098737.0,583.61,41.7,22.1
3,8,1597,5,5,2,7,66763,116,5.2,884235877,\N,1939.08,5.7,59.4
5,3,1195,2,1,4,8,97583,164,9.9,1452005765,493863513.0,3526.77,45.7,9.8
6,8,143,6,5,2,5,356983,291,5.8,5052023416,3220229037.0,3738.43,3.5,6.5
9,3,207,2,1,4,2,144198,426,8.9,2444804991,673495040.0,1566.28,42.5,6.2
9,7,2053,8,7,4,8,221904,329,8.3,4243514572,\N,3010.62,21.0,410.7
9,8,211,8,5,2,7,300289,601,4.8,4527397195,3010026974.0,471.01,0.4,49.3
1,7,29,5,7,4,2,208196,264,9.5,3445435604,2254389921.0,227.14,28.4,683.4
9,2,1214,4,1,3,5,274683,354,7.6,4185619553,2129191148.0,730.36,42.4,9.1
8,1,188,7,3,3,4,201280,677,8.4,4280984064,2895430181.0,2014.58,18.6,470.5
2,3,1861,6,1,4,5,368842,1326,8.1,6504049175,2858363838.0,2469.08,48.8,19.8
1,2,1174,1,1,3,1,199760,315,7.6,4546937120,3521683122.0,540.49,44.6,17.2
1,4,2033,3,1,3,7,78178,88,7.9,1451374570,695648219.0,2226.39,39.3,0.5
6,3,1390,6,1,4,3,475262,885,8.4,9872712578,7760388419.0,4557.14,43.8,9.8
9,2,157,3,1,3,7,160835,185,7.7,2736929195,1907635291.0,2991.66,43.9,26.0
7,7,2128,4,7,4,2,64037,92,9.5,1699125739,340637699.0,1574.49,25.9,800.4
5,8,1892,3,5,2,6,261343,561,5.7,2502620568,\N,981.27,6.8,58.4
2,5,1297,4,4,4,7,190282,693,9.5,2904940153,1121815090.0,2586.65,34.1,593.2
1,3,1742,7,1,4,2,467775,1894,8.8,15354246600,4740881834.0,1237.82,43.4,4.0
2,5,1814,5,4,4,4,384793,1247,8.3,12551562867,4793445627.0,4715.78,31.1,\N
1,3,232,4,1,4,1,341643,459,8.0,7636404336,3279148614.0,1670.85,41.5,\N
3,3,160,8,1,4,7,384594,1297,8.3,5120176840,3361663531.0,273.26,46.1,18.4
6,8,344,2,5,2,5,97751,175,5.3,1324731327,1009765127.0,3928.75,-2.0,52.4
8,7,205,8,7,4,1,231280,651,8.3,7561398936,4080382240.0,3967.5,27.3,516.9
3,6,305,6,3,3,1,26033,56,7.7,775757367,585083054.0,4456.34,27.4,577.7
10,6,1384,8,3,3,4,495531,473,6.2,7760610097,4983135350.0,4105.05,25.1,340.8
9,5,400,8,4,4,4,142132,558,8.5,3222061374,2145976886.0,1520.45,28.1,416.5
10,1,2154,8,3,3,6,349773,306,8.6,5005391539,3765941266.0,3821.82,26.6,323.3
5,2,986,4,1,3,5,238935,474,7.2,5654731284,2268799693.0,4298.44,42.8,9.6
7,1,1806,6,3,3,6,182660,276,8.1,3368926242,1272060495.0,4235.19,22.6,620.2
8,1,952,5,3,3,5,34008,50,8.2,435588067,273707192.0,2300.46,29.9,546.4
3,6,1445,7,3,3,3,272142,637,7.4,8047347796,2958775619.0,3528.0,16.4,347.6
2,2,2097,8,1,3,1,36684,46,8.8,841912473,427826233.0,4651.56,43.6,23.0
2,6,206,4,3,3,5,198865,154,6.6,2021263860,793652968.0,3146.54,26.2,244.1
5,8,1242,5,5,2,4,34524,65,5.7,314465306,115135078.0,1641.95,9.0,37.6
1,8,1842,2,5,2,3,82188,193,6.8,1109932502,435753496.0,449.76,8.9,34.0
2,6,1460,7,3,3,6,389465,403,7.4,9493443054,7452124904.0,603.67,19.6,361.5
9,7,1346,1,7,4,3,214867,300,8.5,6010582024,4238482437.0,2427.99,30.0,578.3
7,6,231,5,3,3,4,255167,293,7.6,5881803483,3517563462.0,3044.24,22.0,356.7
6,4,1511,1,1,3,8,107428,326,6.8,1941696643,643141666.0,936.64,39.9,7.2
9,1,883,5,3,3,5,28461,92,7.4,694807008,262627976.0,978.77,24.2,328.7
7,7,1510,8,7,4,8,342472,697,9.3,9739698196,7411127403.0,624.98,25.8,629.6
5,7,433,7,7,4,4,224733,698,9.7,8669502467,4439183061.0,1625.94,28.8,772.6
9,1,1209,4,3,3,5,256469,892,8.9,3690922319,864553394.0,2916.36,28.5,523.8
6,7,2145,1,7,4,4,211823,843,8.2,4338897602,2807405040.0,3444.09,28.2,673.2
6,1,1143,7,3,3,4,156404,167,7.7,3074605472,1129486136.0,4558.25,26.6,563.1
4,4,1818,5,1,3,2,433024,1328,7.5,6056923200,1683867662.0,3003.44,35.2,7.0
1,3,1008,6,1,4,5,106920,182,9.7,3879880883,2482654876.0,1194.01,46.1,4.6
5,7,618,5,7,4,1,19720,95,9.9,722343600,\N,3650.5,29.6,560.2
9,5,397,1,4,4,2,19188,63,8.8,374181350,\N,4471.24,25.8,391.1
8,5,318,6,4,4,2,384448,1329,9.2,10812369331,6928174396.0,1088.47,27.6,730.2
8,4,2190,8,1,3,2,223890,257,6.1,4508271429,3499969663.0,3878.93,30.7,3.5
5,1,457,7,3,3,2,236848,475,7.4,4947802089,3200749888.0,4044.16,18.9,548.5
9,5,501,5,4,4,1,212426,222,8.2,4041192224,1686023857.0,1566.59,29.1,\N
3,4,323,1,1,3,2,364790,290,7.8,8641364394,6114871146.0,2525.76,43.7,3.6
3,6,1000,2,3,3,6,29374,42,7.1,821082609,334876525.0,2105.24,20.5,573.5
1,2,878,3,1,3,8,483216,1913,8.7,12851564414,5807510475.0,1289.67,41.7,11.7
9,5,679,2,4,4,1,38051,93,9.6,681995683,310569234.0,2601.51,30.2,324.3
6,8,2062,1,5,2,6,291397,390,5.3,3772979216,885950764.0,4378.85,1.5,56.7
2,2,1004,4,1,3,8,206769,244,8.1,5528610198,4020571532.0,402.42,43.0,28.4
8,8,155,4,5,2,1,132620,115,5.0,1676316800,615944150.0,4561.65,-3.9,60.6
9,1,101,3,3,3,6,195989,619,8.1,2738456302,1088683494.0,323.68,26.1,319.2
9,5,1067,1,4,4,2,438789,1099,8.7,13968101873,5726908056.0,2258.37,26.5,459.2
2,4,1335,6,1,3,8,471012,399,6.6,11763242092,7970433220.0,181.76,41.3,7.4
2,3,621,5,1,4,3,370100,977,8.9,11818477320,7380391707.0,3628.28,41.8,3.5
7,5,1629,2,4,4,1,88335,330,8.1,2161566283,1608717004.0,609.02,30.1,481.9
4,5,1015,6,4,4,8,80119,196,9.2,1505884676,666618132.0,4184.47,28.0,629.9
1,5,1952,7,4,4,2,294250,401,8.3,4237347125,2437963668.0,4496.42,26.1,553.2
8,5,403,2,4,4,7,417383,750,9.7,12093213303,7615874918.0,2045.81,27.1,391.8
2,8,1172,3,5,2,7,147080,256,4.7,1843633092,663356876.0,4930.34,0.9,38.3
3,4,2076,8,1,3,4,376633,661,6.4,5394589785,3287148490.0,2017.0,40.7,6.7
5,4,259,3,1,3,8,143880,316,7.0,2437327200,1678932980.0,2314.02,31.5,1.2
3,8,620,7,5,2,4,196056,433,5.4,4091884776,2295329401.0,2126.31,9.6,67.6
7,3,1466,3,1,4,5,237649,827,10.0,9273063980,6552565705.0,2746.01,46.7,8.7
7,4,1974,8,1,3,7,42631,96,7.6,1272330721,512904836.0,4602.19,35.8,9.7
2,4,1962,7,1,3,1,404593,1296,7.2,10647269388,6123392075.0,583.97,36.0,8.4
7,1,1653,6,3,3,7,134556,548,8.6,2511084071,700684454.0,2002.55,26.2,319.3
6,7,876,6,7,4,1,140499,439,9.6,2421078768,852298802.0,1815.63,23.4,496.3
10,1,1551,3,3,3,8,106920,426,8.8,2969467776,2171947730.0,544.55,28.2,\N
9,7,1235,6,7,4,6,402540,515,9.2,13813562639,5080110389.0,3890.46,28.2,536.8
9,2,543,3,1,3,4,294003,519,8.3,4712074281,3394173467.0,735.62,40.7,12.4
2,3,453,8,1,4,1,291761,832,8.7,5373624921,2264145656.0,281.59,47.4,13.4
7,7,404,6,7,4,8,336658,1171,8.1,9855124297,\N,4869.32,29.2,519.0
5,1,1019,3,3,3,7,46423,47,8.9,1325432357,661225289.0,3501.53,18.9,268.4
6,3,1429,5,1,4,1,488588,2081,9.5,11645739274,8992836170.0,3662.15,42.7,12.5
1,3,883,8,1,4,8,116536,177,8.3,1542761836,412574270.0,2896.46,49.3,\N
